0,1.968131,0
0,1.354758,0
-0.06514959,1,0.4428387
-0.08428238,1,1.027237
-0.3311641,1,1.586929
-0.8709844,1,1.912879
-1.330268,1,2.190629
-1.726319,1,2.570145
-1.232229,1,2.200377
-0.9645478,1,1.726122
-0.8185397,1,1.242218
-0.6843959,1,0.6860996
-0.5355085,1,0.1916307
0.03064299,1,-0.06027377
0.5047296,1,0.1652285
0.9196857,1,0.6604509
1.19379,1,1.137892
1.291991,1,1.676897
1.208884,1,2.204684
0.922478,1,2.636511
0.5094714,1,3.012831
0.01367778,1,3.359075
-0.5407315,1,3.545386
-1.133617,1,3.571713
-1.74028,1,3.486335
-2.268908,1,3.223334
-2.722757,1,2.836137
-2.974943,1,2.342383
-3.127364,1,1.776711
