-0.01979478,1.968131,0.113098
-0.1115788,1.354758,0.5077617
-0.2169414,0.8732539,0.8847461
-0.4089839,0.9997973,1.485837
-0.6076009,0.9999983,2.066909
-0.8555853,0.9999999,2.768607
-1.053619,1,3.283108
-1.290866,1,3.814778
-1.586051,1.000005,4.375613
-1.93412,1.000005,4.966236
-2.329897,0.964005,5.591048
-2.552418,1.975605,5.928803
-2.790329,2.850045,6.282736
-3.042122,3.601041,6.65127
-3.30644,4.240937,7.032986
-3.582062,4.780843,7.426607
-3.867362,5.230759,7.831377
-4.160334,5.599683,8.24699
-4.458703,5.895715,8.673458
-4.760756,6.126144,9.110512
-5.064654,6.29753,9.558053
-5.367648,6.415777,10.01653
-5.667391,6.4862,10.48612
-5.962731,6.51358,10.96646
-6.252301,6.502223,11.45729
-6.532764,6.456001,11.95905
-6.800916,6.378401,12.47192
-7.055957,6.272561,12.99533
-7.298182,6.166505,13.52875
-7.527731,6.060255,14.07175
-7.505547,5.95383,14.62325
-7.50111,5.847247,15.18274
-7.500223,5.740523,15.74975
-7.500045,5.633671,16.32401
-7.50001,5.526704,16.90536
-7.500002,5.419634,17.49382
-7.500001,5.312471,18.08911
-7.499771,5.205224,18.6909
-7.498753,5.097902,19.29884
-7.49477,4.990512,19.90652
-7.484397,4.883061,20.51395
-7.466018,4.775555,21.12116
-6.717964,5.748,21.73429
-6.033608,6.5872,22.34663
-5.406572,7.30648,22.9583
-4.831116,7.917832,23.56941
-4.302072,8.43205,24.18007
-3.814792,8.858845,24.79037
-3.36509,9.206961,25.40039
-2.947929,9.484264,26.00995
-2.558675,9.697838,26.61886
-2.19442,9.854054,27.22719
-1.852655,9.958649,27.83505
-1.53112,10.01678,28.44254
-1.226385,10.03311,29.05578
-0.9366435,10.0118,29.67422
-0.6603838,9.956615,30.29738
-0.3961299,9.870954,30.92483
-0.1426695,9.757858,31.55618
0.101205,9.620072,32.19107
0.3364638,9.460065,32.82918
0.5639806,9.280059,33.47026
0.7845412,9.082053,34.11404
0.99897,8.867848,34.7603
1.208009,8.639064,35.40879
1.412208,8.397158,36.05934
1.612064,8.143442,36.71181
1.808024,7.879098,37.36604
2.000489,7.605188,38.02192
2.189116,7.32267,38.67948
2.372415,7.032403,39.33903
2.54915,6.735162,40.00073
2.718116,6.456846,40.665
2.877358,6.195562,41.33225
3.025198,5.949606,42.00271
3.161203,5.717445,42.67648
3.096241,5.532609,43.24603
3.083248,5.346878,43.85566
3.080649,5.166997,44.48197
3.075365,4.994212,45.11759
3.06475,4.827906,45.76091
3.047439,4.66743,46.4113
2.302192,5.592202,47.06815
1.62075,6.388496,47.72408
0.9957075,7.069161,48.37904
0.4200646,7.64576,49.03291
-0.1119143,8.128698,49.68569
-0.6059501,8.527343,50.33722
-1.06752,8.850123,50.98726
-1.501985,9.104626,51.63539
-1.91273,9.297678,52.28166
-2.303018,9.435425,52.92601
-2.675456,9.523397,53.5685
-3.031954,9.566572,54.20932
-3.376253,9.569429,54.85493
-3.709588,9.536001,55.50492
-4.033074,9.469915,56.1589
-4.347711,9.374438,56.81651
-4.654401,9.252509,57.47744
-4.953956,9.106772,58.1414
-5.247105,8.93961,58.80814
-5.534505,8.753163,59.47744
-5.819032,8.549361,60.14826
-6.105708,8.32994,60.81853
-6.396642,8.09646,61.48724
-6.693024,7.850329,62.15377
-6.994446,7.592811,62.81833
-7.300428,7.325044,63.48114
-7.610539,7.048054,64.14244
-7.920135,6.762764,64.80453
-8.224759,6.495202,65.46954
-8.517369,6.243596,66.13991
-8.463473,6.072087,66.62899
-8.452694,5.90053,67.16112
-7.733874,6.813543,67.72071
-7.078554,7.599255,68.29908
-6.473378,8.270395,68.89327
-5.910501,8.838422,69.50111
-5.383649,9.313645,70.12075
-4.886556,9.705347,70.75026
-4.415479,10.02188,71.38846
-3.967675,10.27076,72.03448
-3.540802,10.45875,72.68761
-3.089007,10.59194,73.30927
-2.614738,10.67581,73.90265
-2.120195,10.71529,74.47059
-1.607479,10.71483,75.01589
-1.079091,10.67841,75.54226
-0.5369307,10.60964,76.05231
0.01735079,10.51174,76.54828
0.5820723,10.38763,77.03146
1.156235,10.23994,77.50317
1.738939,10.07101,77.96456
2.329247,9.882974,78.41694
2.880234,9.677742,78.89713
3.394247,9.482234,79.40308
3.102849,9.355686,79.79784
3.080914,9.175773,80.50745
