0,1.968131,0
0,1.354758,0
-0.2175804,1,0.3910218
-0.5821319,1,0.9782442
-0.9519919,1,1.566555
-1.231004,1,2.0111
-1.52439,1,2.4923
-1.829031,1,3.003813
-2.14324,1,3.540026
-2.465566,1,4.096444
-2.794778,1,4.669457
-3.129842,1,5.256167
-3.485377,0.8956001,5.881464
-3.673591,1.87804,6.213337
-3.868556,2.726236,6.557591
-4.06962,3.453613,6.913032
-4.2762,4.072251,7.278586
-4.487769,4.593026,7.653287
-4.703853,5.025723,8.036265
-4.924026,5.379151,8.426738
-5.147904,5.661236,8.823999
-5.375142,5.879112,9.227417
-5.838486,6.147281,10.05049
-6.311925,6.227697,10.89205
-6.793734,6.156034,11.74892
-7.036681,6.072431,12.18264
-7.279611,5.986388,12.62042
-7.5215,5.898149,13.06274
-7.50086,5.71594,13.9614
-7.500034,5.527312,14.88142
-7.500001,5.333483,15.82848
-7.5,5.135441,16.79221
-7.5,4.933987,17.73333
-7.499232,4.72977,18.64697
-7.493773,4.523314,19.53973
-7.482996,4.315044,20.41695
-7.463738,4.105306,21.2828
-7.430707,3.894378,22.14023
-6.653495,4.762486,22.99452
-5.964564,5.603037,23.42025
-5.330815,6.323534,23.84301
-4.744744,6.93598,24.26235
-4.200302,7.451182,24.67806
-3.692133,7.878864,25.08996
-3.216279,8.227777,25.49827
-2.769053,8.505799,25.90312
-2.347134,8.720019,26.30462
-1.947542,8.876818,26.70286
-1.567978,8.981936,27.09814
-1.206611,9.040542,27.49044
-0.8596455,9.057287,27.88371
-0.5256412,9.036358,28.27784
-0.2033021,8.981522,28.67277
0.1085384,8.89617,29.0684
0.4109302,8.783353,29.46466
0.7047479,8.645818,29.86154
0.9901434,8.486036,30.25933
1.266961,8.306232,30.65845
1.534974,8.108409,31.05928
1.794189,7.894368,31.46203
2.045264,7.665731,31.8666
2.288941,7.423958,32.27285
2.525959,7.170362,32.68059
2.756985,6.906126,33.08969
2.982697,6.657514,33.5002
3.203708,6.422962,33.91217
3.084948,6.145645,34.44979
3.080198,5.87139,35.05961
3.080008,5.6222,35.68513
3.08,5.391205,36.32999
3.08,5.170969,37.00098
3.08,4.955472,37.69699
3.08,4.742359,38.41977
3.08,4.530838,39.1666
3.08,4.320462,39.93467
3.08,4.110264,40.72421
3.077481,3.899107,41.53684
2.343454,4.767029,42.37437
1.680881,5.607501,42.80127
1.077008,6.327926,43.23112
0.5245355,6.940308,43.66337
0.01705939,7.455452,44.09752
-0.4506274,7.883082,44.53321
-0.8828957,8.231949,44.97018
-1.283444,8.509929,45.40828
-1.655678,8.724111,45.84731
-2.00282,8.880875,46.2871
-2.327748,8.985962,46.72708
-2.632992,9.04454,47.16714
-2.921885,9.061261,47.61168
-3.196062,9.04031,48.06022
-3.456995,8.985454,48.51239
-3.706008,8.900084,48.9678
-3.944294,8.787251,49.42615
-4.172925,8.6497,49.88713
-4.392866,8.489905,50.35048
-4.604987,8.31009,50.81597
-4.810069,8.112256,51.28338
-5.008817,7.898205,51.75252
-5.201863,7.66956,52.22322
-5.389779,7.427779,52.69531
-5.572738,7.174176,53.16877
-5.750897,6.909934,53.64354
-5.924565,6.636115,54.11954
-6.093767,6.353679,54.59678
-6.257666,6.063486,55.07543
-6.415243,5.766313,55.5557
-6.566784,5.462856,56.0375
-6.712894,5.153746,56.52068
-6.853596,4.839546,57.00519
-6.988128,4.520767,57.49113
-7.116147,4.197865,57.97849
-7.238131,3.871254,58.46717
-7.354682,3.541304,58.95702
-7.466345,4.288348,59.44793
-7.573607,4.924688,59.93979
-7.67691,5.461394,60.43251
-7.776649,5.90843,60.92601
-7.87318,6.274762,61.4202
-7.966737,6.568461,61.91503
-8.05718,6.79679,62.41048
-8.144733,6.966286,62.90652
-8.229712,7.108032,63.40328
-8.312396,7.224804,63.9009
-8.393043,7.319098,64.39951
-8.471881,7.393164,64.89919
-8.450875,7.477128,65.79841
-8.450035,7.504518,66.71798
-8.450001,7.485811,67.64622
-8.45,7.430338,68.57814
-8.45,7.345498,69.50204
-8.45,7.236865,70.42409
-7.709803,8.187973,71.358
-7.027165,9.063909,71.82568
-6.386347,9.816251,72.28779
-5.778473,10.45736,72.74146
-5.197383,10.99835,73.18497
-4.639668,11.44925,73.61862
-4.102989,11.81906,74.0434
-3.585245,12.11589,74.4602
-3.084661,12.34703,74.86993
-2.600009,12.51906,75.27377
-2.130126,12.63789,75.67274
-1.673847,12.70883,76.06762
-1.227166,12.73668,76.46302
-0.7901829,12.72574,76.85983
-0.3630846,12.6799,77.25886
0.05408329,12.60264,77.66071
0.4613362,12.49711,78.06582
0.8581299,12.36613,78.47496
1.242167,12.21225,78.88982
1.612581,12.03776,79.31099
1.965338,11.84472,79.74029
2.299547,11.63498,80.17783
2.614635,11.41021,80.62354
2.911108,11.19712,81.07716
3.19014,10.99454,81.5383
3.084405,10.75733,82.13906
3.080176,10.51424,82.84969
3.080007,10.28341,83.60724
3.08,10.062,84.40462
3.08,9.846087,85.23884
3.08,9.631683,86.10281
3.076733,9.417081,86.99825
3.059867,9.202212,87.92051
3.02081,8.987129,88.86485
2.956614,8.771872,89.82749
2.913812,8.664188,90.31451
2.142003,9.636473,90.80992
1.434481,10.47553,91.30751
0.7835637,11.19468,91.80635
0.1820842,11.80591,92.30588
-0.3764822,12.32003,92.80551
-0.8979907,12.74673,93.30466
-1.387008,13.09476,93.80305
-1.847211,13.37199,94.30058
-2.281566,13.58549,94.7973
-2.69266,13.74164,95.2933
-3.082817,13.84618,95.78864
-3.454046,13.90427,96.28342
-3.809966,13.92055,96.78271
-4.152108,13.89919,97.28607
-4.481661,13.84398,97.79316
-4.799884,13.75828,98.3036
-5.107911,13.64516,98.81708
-5.40676,13.50735,99.33327
-5.69735,13.34732,99.85191
-5.980505,13.16729,100.3727
-6.256971,12.96926,100.8956
-6.527416,12.75504,101.4202
-6.792347,12.52624,101.9464
-7.051938,12.28432,102.4743
-7.306343,12.03059,103.0038
-7.555796,11.76623,103.5349
-7.799908,11.51751,104.0679
-8.037048,11.28287,104.6036
-8.00741,11.06088,105.1431
-8.001482,10.8503,105.6869
-8.000297,10.64997,106.235
-8.000059,10.45888,106.7872
-8.000011,10.2761,107.3436
-8.000002,10.10079,107.904
-8,9.932214,108.4681
-8,9.769696,109.0358
-8,9.61263,109.6069
-8,9.46047,110.1759
-8,9.312727,110.7433
-8,9.168958,111.3096
-7.998443,9.028766,111.875
-7.991969,8.891792,112.4396
-7.97765,8.757716,113.0032
-7.232089,9.706248,113.5712
-6.546977,10.52393,114.1368
-5.913905,11.22384,114.6998
-5.326823,11.81776,115.2601
-4.781133,12.31629,115.818
-4.272695,12.72896,116.3737
-3.797785,13.06437,116.9275
-3.353049,13.33023,117.4795
-2.93547,13.53351,118.0299
-2.542333,13.68047,118.5789
-2.214011,13.77672,119.1228
-1.944022,13.82735,119.6621
-1.729084,13.83692,120.2024
-1.563691,13.80953,120.7434
-1.442314,13.74888,121.2855
-1.35861,13.6583,121.8293
-1.30704,13.54077,122.3756
-1.283295,13.399,122.9245
-1.283288,13.2354,123.4763
-1.302923,13.05217,124.0313
-1.338804,12.85125,124.5895
-1.388688,12.63443,125.151
-1.45097,12.40329,125.7154
-1.524204,12.15927,126.2825
-1.60688,11.90364,126.8521
-1.697434,11.63758,127.4242
-1.794351,11.36213,127.9987
-1.896369,11.07822,128.5755
-2.001722,10.7867,129.1548
-2.076685,10.51353,129.7346
-1.464996,10.0151,130.2258
-0.8470592,9.570328,130.8362
-0.5130398,9.364799,131.1559
-0.1609784,9.169023,131.48
0.2090949,8.982024,131.8059
0.5966043,8.802925,132.1318
1.001146,8.630937,132.4557
1.422635,8.465346,132.7753
1.856317,8.305515,133.0839
2.302943,8.150867,133.3772
2.763309,8.000884,133.6463
3.236179,7.829899,133.8854
3.003995,8.720013,134.0836
2.854582,9.510315,134.2367
2.771261,10.21079,134.3451
2.744581,10.83041,134.4085
2.767554,11.37727,134.4292
2.943491,12.28109,134.3586
3.265868,12.94694,134.1619
3.711732,13.34948,133.8592
4.270742,13.53873,133.4603
4.918459,13.55523,132.9798
5.629637,13.43179,132.4238
6.386949,13.19501,131.8027
6.779988,13.04101,131.4715
7.180475,12.86641,131.1275
7.584943,12.67328,130.7694
7.9895,12.46345,130.3955
8.390538,12.23861,130.0049
8.787269,12.00025,129.5984
9.180026,11.74973,129.1776
9.569208,11.48826,128.7439
9.955172,11.21694,128.2986
10.33824,10.93675,127.8429
10.7187,10.64858,127.3778
11.09681,10.35322,126.9042
11.47281,10.0514,126.423
11.84692,9.743767,125.9349
12.21931,9.430894,125.4407
12.59016,9.113308,124.9409
12.95963,8.791481,124.4361
13.32785,9.545836,123.9269
13.69504,10.18876,123.4136
14.0617,10.73138,122.897
14.42881,11.18375,122.3781
14.79709,11.55488,121.8575
15.1679,11.85289,121.3366
15.54216,12.08511,120.8163
15.92104,12.2581,120.2977
16.30556,12.37779,119.782
16.69682,12.44952,119.2703
17.09643,12.47807,118.7646
17.50569,12.46777,118.2667
