-0.001550929,1.968131,0.2221506
-0.002957324,1.354758,0.7060418
-0.001241303,0.8732539,1.138148
0.004377733,0.9989862,1.665905
-0.005435381,0.999992,2.408589
-0.07361106,0.9999998,2.968555
-0.2105948,1,3.551939
-0.3997102,1,4.140643
-0.6284631,1,4.734974
-0.8898958,0.9778901,5.342275
-1.037632,2.001991,5.664825
-1.194175,2.887682,5.996463
-1.35867,3.648804,6.33632
-1.530343,4.297813,6.683617
-1.7085,4.845922,7.037648
-1.892515,5.30322,7.397782
-2.081827,5.678788,7.76345
-2.275928,5.980799,8.134137
-2.67829,6.392838,8.887856
-3.105034,6.589789,9.650366
-3.570698,6.61252,10.4239
-4.075174,6.494132,11.20667
-4.6114,6.261438,11.99716
-4.889565,6.109184,12.39494
-5.173445,5.936155,12.79434
-5.462211,5.74443,13.19548
-5.754967,5.535877,13.59858
-6.050904,5.312179,14.00382
-6.349053,5.074851,14.41089
-6.648853,4.825256,14.81994
-6.949419,4.56462,15.23135
-7.249633,4.319248,15.64598
-7.547814,4.087613,16.06501
-7.501914,3.660197,16.92341
-7.500077,3.27295,17.81739
-7.494586,2.91824,18.75081
-7.480653,2.751106,19.23021
-7.454781,2.589885,19.71636
-7.416462,2.433986,20.20848
-7.367881,2.282878,20.70119
-6.588184,3.21608,21.19962
-5.87079,4.019961,21.69789
-5.208157,4.707455,22.19564
-4.593424,5.290199,22.69247
-4.020679,5.778669,23.18809
-3.485284,6.182292,23.68249
-2.982895,6.509552,24.17559
-2.509691,6.768087,24.66734
-2.062066,6.964768,25.15763
-1.63653,7.105781,25.64621
-1.230523,7.196693,26.13313
-0.8419906,7.242513,26.61857
-0.4668492,7.247752,27.10745
-0.1037371,7.216466,27.59945
0.2484803,7.152309,28.09437
0.590459,7.058568,28.59217
0.9226946,6.938201,29.09288
1.245537,6.79387,29.59654
1.559017,6.627973,30.10331
1.863247,6.442666,30.61329
2.158701,6.239889,31.12639
2.446275,6.021389,31.64235
2.726776,5.78874,32.16093
3.00093,5.543356,32.68192
3.269493,5.31171,33.20536
3.087579,5.046263,33.86863
3.080303,4.774732,34.64207
3.080012,4.527842,35.43186
3.08,4.301041,36.23664
3.08,4.089543,37.05489
3.08,3.88888,37.87294
3.08,3.69635,38.68869
3.08,3.509991,39.50531
3.08,3.327276,40.33246
